#  T   alpha   e   m(norm)    m(1)   free_ener    ρ+    energy_dens       convergence
0.2	0.5	0.49933379239580744	0.0	0.0	-0.8887562676751547	0.49999457791739144	0.4999945779173914	true
0.2	0.501	0.4993388124231641	0.0	0.0	-0.888760012663094	0.4999995781894541	0.5024945303438648	true
0.2	0.502	0.49935387200119663	0.0	0.0	-0.8887712474408703	0.500014578505546	0.5049943585246998	true
0.2	0.503	0.49937896961794653	0.0	0.0	-0.8887899714503968	0.5000395773655277	0.5074939375030111	true
0.2	0.504	0.49941410275398634	0.0	0.0	-0.8888161837616512	0.5000745722696671	0.5099931423715321	true
0.2	0.505	0.4994592678831765	0.0	0.0	-0.8888498830728584	0.5001195597193893	0.5124918482975711	true
0.2	0.506	0.4995144604737241	0.0	0.0	-0.8888910677107472	0.5001745352183261	0.5149899305479338	true
0.2	0.507	0.4995796749895403	0.0	0.0	-0.8889397356308795	0.500239493273663	0.5174872645138046	true
0.2	0.508	0.4996549048919026	0.0	0.0	-0.8889958844180529	0.5003144273977869	0.5199837257355749	true
0.2	0.509	0.4997401426414118	0.0	0.0	-0.8890595112867751	0.500399330110228	0.5224791899276094	true
0.2	0.51	0.4998353797002527	1.920127060423387e-16	-1.920127060423387e-16	-0.8891306130818132	0.5004941929398986	0.5249735330029373	true
0.2	0.511	0.4999406065347468	4.476720546157711e-16	-4.476720546157711e-16	-0.8892091862788116	0.5005990064276284	0.5274666310978604	true
0.2	0.512	0.5000558126182044	2.619787588233957e-15	-2.619787588233957e-15	-0.8892952269849849	0.5007137601289898	0.5299583605964676	true
0.2	0.513	0.5001809864340693	9.703159203653663e-15	-9.703159203653663e-15	-0.8893887309398831	0.5008384426174185	0.532448598155044	true
0.2	0.514	0.5003161154793562	3.143915917392511e-14	-3.143915917392511e-14	-0.8894896935162239	0.5009730414876205	0.5349372207263642	true
0.2	0.515	0.5004611862683803	9.434102870865437e-14	-9.434102870865437e-14	-0.8895981097208021	0.5011175433592697	0.5374241055838636	true
0.2	0.516	0.5006161843367714	2.6277514418847266e-13	-2.6277514418847266e-13	-0.8897139741954663	0.5012719338809905	0.5399091303456727	true
0.2	0.517	0.5007810942457768	6.899854207542183e-13	-6.899854207542183e-13	-0.8898372812181645	0.5014361977346239	0.5423921729985067	true
0.2	0.518	0.5009558995868499	1.7122022337700498e-12	-1.7122022337700498e-12	-0.8899680247040644	0.5016103186397755	0.544873111921402	true
0.2	0.519	0.5011405829865149	4.043569312242685e-12	-4.043569312242685e-12	-0.8901061982067384	0.5017942793586415	0.5473518259092864	true
0.2	0.52	0.501335126111512	1.8183274090591311e-12	-1.8183274090591311e-12	-0.8902517949194215	0.5019880617011115	0.5498281941963774	true
0.2	0.521	0.50153950967423	4.140179989245699e-12	-4.140179989245699e-12	-0.8904048076763331	0.5021916465301446	0.5523020964793955	true
0.2	0.522	0.5017537134383837	9.0645585238992e-12	-9.0645585238992e-12	-0.890565228954073	0.5024050137674139	0.5547734129405852	true
0.2	0.523	0.5019777162249878	4.383440842154046e-12	-4.383440842154046e-12	-0.8907330508730784	0.5026281423992214	0.5572420242705355	true
0.2	0.524	0.5022114959185879	9.35246772501011e-12	-9.35246772501011e-12	-0.8909082651991519	0.5028610104826743	0.5597078116907881	true
0.2	0.525	0.5024550294737492	4.805159920348767e-12	-4.805159920348767e-12	-0.8910908633450547	0.5031035951521219	0.5621706569762251	true
0.2	0.526	0.5027082929218119	1.0029197178651134e-11	-1.0029197178651134e-11	-0.8912808363721632	0.5033558726258506	0.5646304424772298	true
0.2	0.527	0.5029712613778975	5.456429713572282e-12	-5.456429713572282e-12	-0.8914781749921952	0.5036178182130303	0.5670870511416096	true
0.2	0.528	0.5032439090481691	1.1173517173840906e-11	-1.1173517173840906e-11	-0.8916828695689948	0.5038894063209137	0.5695403665362735	true
0.2	0.529	0.503526209237339	6.41676161101274e-12	-6.41676161101274e-12	-0.8918949101203837	0.5041706104622752	0.5719902728686544	true
0.2	0.53	0.5038181343564189	1.2922434680919219e-11	-1.2922434680919219e-11	-0.892114286320076	0.5044614032630981	0.5744366550078718	true
0.2	0.531	0.504119655930712	7.810808496250235e-12	-7.810808496250235e-12	-0.8923409874996541	0.5047617564704935	0.5768793985056224	true
0.2	0.532	0.5044307446080384	1.549905224190252e-11	-1.549905224190252e-11	-0.8925750026506031	0.5050716409608549	0.5793183896167946	true
0.2	0.533	0.504751370167191	9.833712682959898e-12	-9.833712682959898e-12	-0.8928163204264101	0.5053910267482424	0.5817535153197981	true
0.2	0.534	0.5050815015266211	1.9256347088066942e-11	-1.9256347088066942e-11	-0.893064929144721	0.5057198829929866	0.584184663336599	true
0.2	0.535	0.5054211067533403	1.2793425876470588e-11	-1.2793425876470588e-11	-0.8933208167895539	0.5060581780105184	0.5866117221524592	true
0.2	0.536	0.5057701530720454	2.4753279096954335e-11	-2.4753279096954335e-11	-0.8935839710135746	0.5064058792804068	0.5890345810353644	true
0.2	0.537	0.5061286068744499	1.7180833844420406e-11	-1.7180833844420406e-11	-0.8938543791404263	0.5067629534556122	0.5914531300551442	true
0.2	0.538	0.5064964337288267	3.2881008111772484e-11	-3.2881008111772484e-11	-0.8941320281671147	0.5071293663719421	0.5938672601022688	true
0.2	0.539	0.5068735983897508	2.3793272184376123e-11	-2.3793272184376123e-11	-0.8944169047664494	0.5075050830577064	0.5962768629063201	true
0.2	0.54	0.5072600648080412	1.7784462149098226e-11	-1.7784462149098226e-11	-0.894708995289542	0.5078900677435704	0.5986818310541344	true
