# T  alpha   ener    mag   f
0.5	0.5	0.29788727694252815	1.5907330606473333e-17	-2.898391468710519
0.5	0.502	0.2978915309870201	3.723685081099798e-17	-2.8983970010742244
0.5	0.504	0.29790429304557015	4.218174629285975e-17	-2.8984697634529386
0.5	0.506	0.29792556288979744	6.18863948519684e-17	-2.8984974269619537
0.5	0.508	0.29795534014481856	4.5840530299308353e-17	-2.8985361555586397
0.5	0.51	0.29799362428012	6.17340358361044e-17	-2.8985859489275136
0.5	0.512	0.29804041461540587	5.305122715144958e-17	-2.8986468066511297
0.5	0.514	0.2980957103217182	5.662404931330456e-17	-2.898718728239521
0.5	0.516	0.2981595104174814	4.5737066015843117e-17	-2.8988017130979293
0.5	0.518	0.29823181376946656	7.543769978873285e-17	-2.898895760544058
0.5	0.52	0.2983126190957201	6.043465323818151e-17	-2.8990008698108856
0.5	0.522	0.2984019249624142	4.5759911930384655e-17	-2.899117040032917
0.5	0.524	0.2984997297826923	3.5402832340507234e-17	-2.8992442702565353
0.5	0.526	0.2986060318252741	4.8883815032950075e-17	-2.899382559438409
0.5	0.528	0.2987208292025795	5.616326552834548e-17	-2.8995319064465983
0.5	0.53	0.2988441198793014	5.5006733648556286e-17	-2.899692310050663
0.5	0.532	0.29897590166998084	4.648790486589567e-17	-2.8998637689453632
0.5	0.534	0.29911617223819537	4.7145690123653077e-17	-2.9000462817134327
0.5	0.536	0.2992649290974653	3.028759275349192e-17	-2.9002398468692157
0.5	0.538	0.2994221696137826	5.595685338878125e-17	-2.9004444628202646
0.5	0.54	0.2995878910014893	5.65355900285361e-17	-2.9006601278907587
0.5	0.542	0.29976209032606	7.939752960201852e-17	-2.900886840313062
0.5	0.544	0.299944764501613	6.151747956214513e-17	-2.9011245982380456
0.5	0.546	0.30013591029656594	5.094088441917565e-17	-2.901373399709411
0.5	0.548	0.3003355243281848	5.740136301265517e-17	-2.9016332426926614
0.5	0.55	0.30054360306623973	5.43780184316311e-17	-2.9019041250615434
0.5	0.552	0.30076014283178654	4.4853196977453195e-17	-2.9021860445991043
0.5	0.554	0.30098513979464764	5.868483330047793e-17	-2.9024789989985913
0.5	0.556	0.30121858998151213	3.864254525086318e-17	-2.9027829858649676
0.5	0.558	0.301460489266846	5.056303700781477e-17	-2.9030980027106885
0.5	0.56	0.30171083338044474	5.1561129691072215e-17	-2.9034240469626704
0.5	0.562	0.30196961790327803	4.485562850217113e-17	-2.903761115949932
0.5	0.564	0.3022368382690953	5.331409620712511e-17	-2.9041092069307983
0.5	0.566	0.3025124897649221	6.947746245292523e-17	-2.9044683170547723
0.5	0.568	0.30279656753209033	4.3301040614133496e-17	-2.9048384433850685
0.5	0.57	0.30308906656502577	4.4836950390518996e-17	-2.9052195829085243
0.5	0.572	0.303389981712082	4.552927185549761e-17	-2.9056117325096618
0.5	0.574	0.30369930767477615	6.809771986925089e-17	-2.906014888994782
0.5	0.576	0.30401703901127886	5.718011040868033e-17	-2.906429049074351
0.5	0.578	0.3043431701325344	4.6093088807319976e-17	-2.906854209369729
0.5	0.58	0.3046776953051961	5.634579875303546e-17	-2.9072903664192045
0.5	0.582	0.30502060865467356	4.070484566644477e-17	-2.907737516669102
0.5	0.584	0.3053719041563977	5.994870343178813e-17	-2.9081956564827425
0.5	0.586	0.30573157564793824	5.4325589532795636e-17	-2.908664782128879
0.5	0.588	0.3060996168177311	7.100593675706072e-17	-2.9091448897924193
0.5	0.59	0.30647602121746786	4.39558516844052e-17	-2.9096359755639103
0.5	0.592	0.3068607822495381	5.027173012198439e-17	-2.9101380354577002
0.5	0.594	0.30725389317764856	5.84764851039651e-17	-2.910651065398606
0.5	0.596	0.3076553471255287	5.66992891698263e-17	-2.911175061209561
0.5	0.598	0.30806513706945177	3.1237109892396654e-17	-2.911710018646389
0.5	0.6	0.3084832558515711	4.249512809463246e-17	-2.9122559333602234
0.5	0.602	0.30890969616648917	6.129926209249419e-17	-2.912812800934466
0.5	0.604	0.3093444505722907	4.9971916355374464e-17	-2.91338061684983
0.5	0.606	0.30978751148795086	8.121361907411887e-17	-2.913959376507088
0.5	0.608	0.3102388711913605	3.867448263766193e-17	-2.914549075217017
0.5	0.61	0.31069852181904406	8.859911961839857e-17	-2.915149708212114
0.5	0.612	0.31116645537531434	6.232045926113229e-17	-2.9157612706361573
0.5	0.614	0.31164266371797555	5.647694134900578e-17	-2.9163837575404217
0.5	0.616	0.31212713857536334	6.521226314794262e-17	-2.9170171638905784
0.5	0.618	0.3126198715328937	6.158787775955182e-17	-2.917661484578907
0.5	0.62	0.3131208540428013	8.942440349962823e-17	-2.918316714408506
0.5	0.622	0.3136300774168034	5.2540926290987843e-17	-2.9189828480953124
0.5	0.624	0.314147532836575	4.709160598598771e-17	-2.9196598802545117
0.5	0.626	0.31467321134185194	7.800982599965541e-17	-2.9203478054433036
0.5	0.628	0.3152071038428745	5.933750457046008e-17	-2.921046618117359
0.5	0.63	0.3157492011157487	7.937675608936597e-17	-2.921756312664346
0.5	0.632	0.31629949379659644	4.221444636502807e-17	-2.9224768833700607
0.5	0.634	0.31685797239697994	6.39834009937116e-17	-2.923208324443863
0.5	0.636	0.3174246272894608	8.741693500678499e-17	-2.9239506300115132
0.5	0.638	0.3179994487152625	6.622922476664986e-17	-2.924703794114461
0.5	0.64	0.3185824267866509	7.194342441105212e-17	-2.92546781071583
0.5	0.642	0.31917355148448656	5.2018599410877386e-17	-2.9262426736870535
0.5	0.644	0.31977281265431656	4.792592142160665e-17	-2.9270283768294525
