0.2	0.5	0.49933379239579617	0.0	0.9986675847915923	0.49933379239579617	0.49933379239579617	0.00133241520839271	0.0	0.0	true
0.2	0.55	0.5116278409678876	0.24462313579550313	0.9987933683562303	0.6217082520758741	0.3770851162803443	0.0012066316437931493	0.0	0.0	true
0.2	0.6	0.5457158913769367	0.46169766984861293	0.9990922487841093	0.7303949593163811	0.268697289467749	0.0009077512158849668	3.957945082788683e-14	2.1598389743360257e-14	true
0.2	0.65	0.6371142540449697	0.9151401299204565	0.9996864691138395	0.9574132995171518	0.04227316959669878	0.00031353088616649095	0.9386036446741458	0.9386036446741192	true
0.2	0.7	0.6971397142222293	0.9860138587159785	0.9998738849581056	0.9929438718370419	0.006930013121059109	0.00012611504189931873	0.9916805382990401	0.9916805382990718	true
0.2	0.75	0.7492912945091235	0.9972773163648706	0.9999439308358027	0.9986106236003561	0.0013333072354844023	5.606916417420757e-5	0.9985054071202359	0.9985054071202113	true
0.2	0.8	0.7998144188647027	0.999424345073313	0.9999742306854195	0.9996992878793661	0.0002749428060205829	2.576931461327253e-5	0.9996966037505248	0.9996966037505276	true
0.2	0.85	0.8499487183764585	0.99987061977466	0.9999880029105789	0.9999293113426158	5.869156794012018e-5	1.199708943169432e-5	0.9999333212318307	0.9999333212317942	true
0.2	0.9	0.8999847329769127	0.9999688539869518	0.9999943827642561	0.9999816183755992	1.2764388653904961e-5	5.617235763506337e-6	0.9999841502731995	0.9999841502731505	true
0.2	0.95	0.9499949693711802	0.9999917515949	0.9999973623069474	0.9999945569509238	2.8053560357997216e-6	2.6376930400296363e-6	0.9999958319657098	0.999995831965719	true
0.2	1.0	0.9999981390039764	0.9999975186719702	0.9999987593359898	0.9999981390039764	6.203320155850313e-7	1.2406640311700625e-6	0.9999987508035748	0.9999987508035719	true
