0.5	0.5	0.36552928931500606	0.0	0.7310585786300121	0.36552928931500606	0.36552928931500606	0.26894142137000143	0.0	0.0	true
0.5	0.55	0.36966747808617456	0.0729608463140039	0.7320388715409877	0.4024998589275008	0.3295390126134943	0.26796112845903486	0.0	1.3322676295501879e-18	true
0.5	0.6	0.38197948831850426	0.14506037986678377	0.7349469006636447	0.44000364026521704	0.29494326039842816	0.26505309933635657	0.0	1.9984014443252816e-18	true
0.5	0.65	0.40216535528005304	0.21548006257989943	0.7396866917861254	0.4775833771830118	0.2621033146031234	0.2603133082138628	0.0	2.947642130379791e-17	true
0.5	0.7	0.42974973045260206	0.2834823919710461	0.7461065041167447	0.5147944480438886	0.23131205607285632	0.25389349588323645	0.0	3.7192471324942746e-17	false
0.5	0.75	0.47787182038074744	0.35876890182555665	0.7763591898486919	0.5675640458371181	0.20879514401156143	0.223640810151318	0.0	2.253752739989068e-17	false
0.5	0.8	0.5458509693511632	0.4434161746980864	0.825652233883508	0.6345342042908136	0.19111802959270105	0.17434776611651157	3.808064974464287e-14	2.7031044069758535e-14	true
0.5	0.85	0.7345986629941059	0.7698748991731712	0.9302848965669444	0.8500798978700506	0.0802049986968704	0.06971510343306526	0.7983020469388389	0.7983020469388311	true
0.5	0.9	0.8380843121605251	0.8929868393686323	0.9617791528260878	0.9273829960973416	0.03439615672873397	0.038220847173896254	0.9224324285504785	0.9224324285504759	true
0.5	0.95	0.9129563861456473	0.9441055231493298	0.9762178014568729	0.9601616623031065	0.016056139153789967	0.023782198543112875	0.9632898670953487	0.9632898670953469	true
0.5	1.0	0.9764525884145501	0.9686034512194469	0.9843017256096898	0.9764525884145501	0.00784913719514198	0.01569827439028396	0.9805982633443336	0.980598263344375	true
